,text,favorited,favoriteCount,replyToSN,created1,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
68,RT @evankirstel: #Coronavirus: #Uber delivering free meals to #healthcare workers https://t.co/rMd5wVm1bZ @IrmaRaste @eViRaHealth @uberheal…,FALSE,0,NA,3/16/2020 15:53,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",thoughtleaderRN,10,TRUE,FALSE,NA,NA
69,RT @evankirstel: #Coronavirus: #Uber delivering free meals to #healthcare workers https://t.co/rMd5wVm1bZ @IrmaRaste @eViRaHealth @uberheal…,FALSE,0,NA,3/16/2020 15:52,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lesguer_lionel,10,TRUE,FALSE,NA,NA
70,#Coronavirus: #Uber delivering free meals to #healthcare workers https://t.co/rMd5wVm1bZ @IrmaRaste @eViRaHealth… https://t.co/EerhRPAIHk,FALSE,18,NA,3/16/2020 15:51,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",evankirstel,10,FALSE,FALSE,NA,NA
71,"Searchable Ground Truth: Querying Uncommon Scenarios in Self-Driving Car Development by UberEng

#UberEng #Uber

https://t.co/mvuZk8DDWZ",FALSE,0,NA,3/16/2020 15:51,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
72,"IT Engineering: Meet the Team that Keeps Uber Moving by UberEng

#UberEng #Uber

https://t.co/b3UxcJf8m5",FALSE,0,NA,3/16/2020 15:51,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
73,"Get to Know Uber ATG at ICCV, CoRL, and IROS 2019 by UberEng

#UberEng #Uber

https://t.co/4i487dtYhd",FALSE,0,NA,3/16/2020 15:51,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
74,"Improving Pickups with Better Location Accuracy by UberEng

#UberEng #Uber

https://t.co/sPD9pe302M",FALSE,0,NA,3/16/2020 15:51,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
75,"Uber Visualization Highlights: How Urban Symphony Adds an Audio Dimension to Visualization by UberEng

#UberEng… https://t.co/Mf6twgnyDo",FALSE,0,NA,3/16/2020 15:50,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
76,"Optimizing Observability with Jaeger, M3, and XYS at Uber by UberEng

#UberEng #Uber

https://t.co/ASxtcQANVR",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
77,"RxCentral: Uber’s Open Source Library for Seamless Bluetooth Integrations by UberEng

#UberEng #Uber

https://t.co/9RwnbGY7nU",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
78,"Uber Goes to NeurIPS 2019 by UberEng

#UberEng #Uber

https://t.co/eHxnfEFfJa",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
79,"Food Discovery with Uber Eats: Using Graph Learning to Power Recommendations by UberEng

#UberEng #Uber

https://t.co/LVYkNlwTUs",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
80,"Controlling Text Generation with Plug and Play Language Models by UberEng

#UberEng #Uber

https://t.co/MIHNdBV9tH",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
81,"Productionizing Distributed XGBoost to Train Deep Tree Models with Large Data Sets at Uber by UberEng

#UberEng… https://t.co/b54RJ8oeh2",FALSE,0,NA,3/16/2020 15:50,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
82,"Uber AI in 2019: Advancing Mobility with Artificial Intelligence by UberEng

#UberEng #Uber

https://t.co/lQ6951Aj3D",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
83,"Year in Review: 2019 Highlights from the Uber Engineering Blog by UberEng

#UberEng #Uber

https://t.co/EfSOU7zTgk",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
84,"Uber Visualization Highlights: Displaying City Street Speed Clusters with SpeedsUp by UberEng

#UberEng #Uber

https://t.co/ldurPk47aZ",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
85,"Open Sourcing Manifold, a Visual Debugging Tool for Machine Learning by UberEng

#UberEng #Uber

https://t.co/ndZ42blQ30",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
86,"Engineering SQL Support on Apache Pinot at Uber by UberEng

#UberEng #Uber

https://t.co/MYy3WQh3pT",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
87,"Women in Data Science at Uber: Moving the World With Data in 2020—and Beyond by UberEng

#UberEng #Uber

https://t.co/EHZtbIJgv4",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
88,Counting Calories: How We Improved the Performance and Developer Experience of https://t.co/TINuEqPK1t by UberEng… https://t.co/Sg2zH465SS,FALSE,0,NA,3/16/2020 15:50,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
89,"Building a Backtesting Service to Measure Model Performance at Uber-scale by UberEng

#UberEng #Uber

https://t.co/3OLLVgGsRd",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
90,"Building the Future of Mobility from the Pacific Northwest: Meet the Uber Seattle Tech Team by UberEng

#UberEng… https://t.co/g2iensaWIh",FALSE,0,NA,3/16/2020 15:50,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
91,"Tricks of the Trade: Tuning JVM Memory for Large-scale Services by UberEng

#UberEng #Uber

https://t.co/WBkqqZ7Da2",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
92,"Profiles in Coding: Rick Boone, Core Infrastructure, San Francisco by UberEng

#UberEng #Uber

https://t.co/Hbr7NTGfop",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
93,"Introducing Uber’s Open Source Principles by UberEng

#UberEng #Uber

https://t.co/DCorPURfhk",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
94,"Celebrating International Women’s Day: Meet the Women Building Uber’s Global Platform by UberEng

#UberEng #Uber

https://t.co/kT3is0PgoW",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
95,"Why We Leverage Multi-tenancy in Uber’s Microservice Architecture by UberEng

#UberEng #Uber

https://t.co/iXmI9VFmd3",FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
96,Fostering a Culture of Sponsorship: Introducing Uber’s Engineering and Sponsorship Development Program by UberEng… https://t.co/6m8KUtsPzd,FALSE,0,NA,3/16/2020 15:50,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",DevsInsider,0,FALSE,FALSE,NA,NA
97,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/16/2020 15:50,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://positivelybrainwashed.com"" rel=""nofollow"">Retweet Aaron Tupaz3</a>",FreemanLan567,6,TRUE,FALSE,NA,NA
98,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/16/2020 15:48,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Retweet Aaron</a>",Astrology_4_You,6,TRUE,FALSE,NA,NA
99,"RT @mirandita2013: Stella Maris Campos....el caso del choque del taxi no era taxi. Era #Uber 
Si es periodista, infórmese antes de hablar.…",FALSE,0,NA,3/16/2020 15:48,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juanchotaxista,2,TRUE,FALSE,NA,NA
100,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/16/2020 15:47,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Motivation Bot 2016</a>",TweetBuddy2017,6,TRUE,FALSE,NA,NA
101,"Well, that happens when you take your ride sightseeing... #personaldriver #Uber #lyft #rideshare https://t.co/nCTwwoDTBv",FALSE,0,NA,3/16/2020 15:43,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marcusdrives,0,FALSE,FALSE,NA,NA
102,"@realDonaldTrump I’ve learned that @Uber is, financially, helping drivers who’ve been quarantined due to #COVID19.  Good for #Uber.  <U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,0,realDonaldTrump,3/16/2020 15:42,3/16/2020,FALSE,1.23957E+18,1.23958E+18,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LosGuardians,0,FALSE,FALSE,NA,NA
103,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/16/2020 15:41,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://positivelybrainwashed.com/"" rel=""nofollow"">Positively Brainwashed bot</a>",PosBrainwashed,6,TRUE,FALSE,NA,NA
104,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/16/2020 15:40,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Retweet Aaron Tupaz2</a>",MichelleAnder66,6,TRUE,FALSE,NA,NA
105,RT @PaulDDDaughters: @comcab33 <U+0001F602><U+0001F602><U+0001F602><U+0001F602> <U+0001F4B5><U+0001F4B5><U+0001F4B5><U+0001F4B5><U+0001F4B5> Medical staff using out of date masks all thanks to companies like #Uber #Amazon ... Maybe we can…,FALSE,0,NA,3/16/2020 15:40,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lennythepen,2,TRUE,FALSE,NA,NA
106,"uptechteam: There’s no need to reinvent the wheel.  <U+0001F609>
Check out how integration of the #Uber #API to your business… https://t.co/zRa5gKgmwy",FALSE,0,NA,3/16/2020 15:39,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",deviceuptech,0,FALSE,FALSE,NA,NA
107,"<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4> <U+521D><U+3081><U+3066><U+767B><U+9332><U+306E><U+969B><U+6CE8><U+6587><U+753B><U+9762><U+3067><U+30B3><U+30FC><U+30C9><U+5165><U+529B><U+3059><U+308B><U+3068><U+6700><U+5927><U+3067>2500<U+5186><U+7121><U+6599><U+3067><U+3059>
<U+6CE8><U+6587><U+753B><U+9762><U+306B><U+3066><U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9><U+3092><U+5165><U+529B><U+3059><U+308B><U+3060><U+3051> <U+3010>eats-cegbgb<U+3011> 
#<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4>
#UberEats
#Uber",FALSE,0,NA,3/16/2020 15:37,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ubereat15595407,0,FALSE,FALSE,NA,NA
108,"<U+5168><U+56FD><U+7248><U+6700><U+65B0><U+7248> <U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9> <U+2606><U+2606><U+30AF><U+30FC><U+30DD><U+30F3>
Uber Taxi(<U+30A6><U+30FC><U+30D0><U+30FC><U+30BF><U+30AF><U+30B7><U+30FC>)<U+7D39><U+4ECB><U+30AF><U+30FC><U+30DD><U+30F3>
<U+6700><U+5927>3000<U+5186><U+5206><U+306E><U+7121><U+6599><U+4E57><U+8ECA> <U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9><U+3010>5f120x<U+3011> 
<U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9><U+6B04><U+306B><U+5165><U+529B><U+306E><U+4E0A><U+3001><U+3054><U+5229><U+7528><U+304F><U+3060><U+3055><U+3044><U+3002>
#ubertaxi #<U+30A6><U+30FC><U+30D0><U+30FC><U+30BF><U+30AF><U+30B7><U+30FC> #uber",FALSE,0,NA,3/16/2020 15:37,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UberTaxiUber1,0,FALSE,FALSE,NA,NA
109,"RT @uptechteam: There’s no need to reinvent the wheel.  <U+0001F609>
Check out how integration of the #Uber #API to your business #app hinges on your…",FALSE,0,NA,3/16/2020 15:33,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""https://github.com/JerryChenZeyun/"" rel=""nofollow"">aws-twitterbot-workshop</a>",mrtallerjerry,1,TRUE,FALSE,NA,NA
110,<U+30B9><U+30D4><U+30FC><U+30C7><U+30A3><U+306B><U+914D><U+9054>!eats-pyv9ev <U+306E><U+30B3><U+30FC><U+30C9><U+3092><U+4F7F><U+3046><U+3068><U+3001>#Uber  Eats <U+306E><U+521D><U+56DE><U+6CE8><U+6587><U+304C> 2<U+56DE><U+3082>!750<U+5186> <U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059><U+3002>,FALSE,0,NA,3/16/2020 15:33,3/16/2020,FALSE,NA,1.23958E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ej5T2,0,FALSE,FALSE,NA,NA
111,"There’s no need to reinvent the wheel.  <U+0001F609>
Check out how integration of the #Uber #API to your business #app hinges… https://t.co/okk5jQniDm",FALSE,1,NA,3/16/2020 15:33,3/16/2020,TRUE,NA,1.23958E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",uptechteam,1,FALSE,FALSE,NA,NA
112,"Mi papá tiene un trabajo independiente / el hace servicios por aplicativos  , quien nos Dara para los gastos básico… https://t.co/qxToDetSpB",FALSE,1,NA,3/16/2020 15:30,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",diana64890260,0,FALSE,FALSE,NA,NA
113,A minicab app bidding to topple #Uber in London is facing #legal action over claims it underpaid the minimum wage –… https://t.co/zbB6CCUk1s,FALSE,0,NA,3/16/2020 15:30,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",LELawSolicitors,0,FALSE,FALSE,NA,NA
114,"RT @Sassyexplores: Well, looks like driving for/delivering #UberEats is gonna get busy real quick with all #NY restaurants being #shutdown…",FALSE,0,NA,3/16/2020 15:30,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jonnysredhead,1,TRUE,FALSE,NA,NA
115,"Well, looks like driving for/delivering #UberEats is gonna get busy real quick with all #NY restaurants being… https://t.co/3BUiWK2Ek4",FALSE,1,NA,3/16/2020 15:29,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sassyexplores,1,FALSE,FALSE,NA,NA
116,"RT @defensadeltaxi: 897 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

SIN VERACIDAD de ubica…",FALSE,0,NA,3/16/2020 15:26,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Josesaludos2,22,TRUE,FALSE,NA,NA
117,Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl4E0EGP,FALSE,0,NA,3/16/2020 15:21,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://positivelybrainwashed.com"" rel=""nofollow"">Aaron Tupaz</a>",aarontupaz,6,FALSE,FALSE,NA,NA
118,"CUPOM 99 POP PORTO ALEGRE
. 
Código: GREENLUCK99
. 
Desconto de 20%
. 
#uber #cabify #99pop #ifood #rappi #eats… https://t.co/nhESBMuQwR",FALSE,0,NA,3/16/2020 15:20,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TransP0App,0,FALSE,FALSE,NA,NA
119,#QuedarseEnCasaEs la mejor manera d evitar el contagio..Ahora q me hagan el favor y me expliquen como van hacer con… https://t.co/bGccspGM6M,FALSE,0,NA,3/16/2020 15:20,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HarolNieto,1,FALSE,FALSE,NA,NA
120,"RT @ToxicLemon99: At least some good will come out of #CoronavirusOutbreak misery!
#Uber #COVID19",FALSE,0,NA,3/16/2020 15:19,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blackcabBot1,3,TRUE,FALSE,NA,NA
121,@realDonaldTrump @POTUS Better than ever you say? How is that when I can’t work? Gonna be in debt up to my friggin… https://t.co/oZ7QFXM6y6,FALSE,0,realDonaldTrump,3/16/2020 15:18,3/16/2020,TRUE,1.23957E+18,1.23957E+18,25073877,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",semco48,0,FALSE,FALSE,NA,NA
122,https://t.co/DqwbhOuX68 #okc #tulsa #uber,FALSE,0,NA,3/16/2020 15:16,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheCableGuyOKC,0,FALSE,FALSE,NA,NA
123,"@Curbed @CurbedNY: Uber and Lyft drivers in NYC, concerned by coronavirus, say apps aren’t helping enough… https://t.co/oYPoy6XCv1",FALSE,0,Curbed,3/16/2020 15:14,3/16/2020,TRUE,NA,1.23957E+18,173996982,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bestridesapp,0,FALSE,FALSE,NA,NA
124,"The #Uber drivers are not picking foreigners<U+0001F612>in Ghana.
Now go and slang and see. U will walk from Kejetia to circle… https://t.co/KGuWnzOHkf",FALSE,1,NA,3/16/2020 15:14,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kojok231,0,FALSE,FALSE,NA,NA
125,"@mercnews: Coronavirus: Lawsuits claim Uber and Lyft endangering public

https://t.co/HDLWgtnpME

#bestrides… https://t.co/oz0qHZBY1o",FALSE,0,mercnews,3/16/2020 15:13,3/16/2020,TRUE,NA,1.23957E+18,10433782,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bestridesapp,0,FALSE,FALSE,NA,NA
126,"RT @ToxicLemon99: At least some good will come out of #CoronavirusOutbreak misery!
#Uber #COVID19",FALSE,0,NA,3/16/2020 15:12,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anthony196026,3,TRUE,FALSE,NA,NA
127,"@gadsdentimes:  Uber, Lyft promise pay if drivers hit by coronavirus but details are scarce… https://t.co/c1SAEJyhdQ",FALSE,0,gadsdentimes,3/16/2020 15:11,3/16/2020,TRUE,NA,1.23957E+18,15751559,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bestridesapp,0,FALSE,FALSE,NA,NA
128,"#<U+6295><U+8CC7> #FX #fx #<U+30D6><U+30ED><U+30B0>  #<U+30CF><U+30A4><U+30EC><U+30D0>  #iforex #XM #easyMarkets #gemforex
#FBS #broker #trade #trader #blog #blogger 
#forex #WCX… https://t.co/3BsZ0NQuzy",FALSE,0,NA,3/16/2020 15:09,3/16/2020,TRUE,NA,1.23957E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hiroFXsenden,0,FALSE,FALSE,NA,NA
129,"@KHONnews: Uber to suspend accounts of drivers, riders who have coronavirus

https://t.co/1h49jLPU7Q

#bestrides… https://t.co/EYts17KbBu",FALSE,0,KHONnews,3/16/2020 15:09,3/16/2020,TRUE,NA,1.23957E+18,20479321,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bestridesapp,0,FALSE,FALSE,NA,NA
130,"<U+307E><U+3058><U+3067><U+8CC7><U+91D1><U+529B><U+304C><U+5168><U+3066><U+3002><U+4ECA><U+65E5><U+3081><U+3063><U+3061><U+3083><U+611F><U+3058><U+305F>…<U+3002>

<U+8CC7><U+91D1><U+529B><U+306E><U+5DEE><U+3092><U+611F><U+3058><U+305F><U+3002>

#FX #<U+6295><U+8CC7> #<U+91D1><U+878D> #<U+304A><U+91D1> #<U+6D77><U+5916>FX #<U+526F><U+696D> #<U+6D77><U+5916> #<U+82F1><U+8A9E> #<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4> #Uber
https://t.co/dCRv6jpYGc",FALSE,6,NA,3/16/2020 15:09,3/16/2020,FALSE,NA,1.23957E+18,NA,"<a href=""http://blog.livedoor.com/"" rel=""nofollow"">livedoor Blog</a>",hiro_FX_Diary,0,FALSE,FALSE,NA,NA
